# Shell Dancer - new cards to reach full tier targets
# Existing: 6 L1 core, 1 L5 power, 1 L20 capstone (8 total)
# Adding: 6 L1 core, 2 L2, 12 L3 subclass (4 per path), 2 L5 power, 6 L9 subclass power (2 per path) = 28 new

# === L1 CORE (6 new, bringing total to 12) ===
card_shell_dancer_armor_pry	Armor Pry	Hook a plate and wrench. The target's armor peels back, exposing a seam for the next striker.	combat_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shell_dancer_hairline_fracture	Hairline Fracture	Tap the weakest rivet. A fault spreads through the target's guard, promising a louder break later.	combat_card	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shell_dancer_scavenger_sense	Scavenger's Sense	Passive. You read damaged plating like a map. Gain a bonus on FRAME checks to spot weak points, hidden caches, and salvageable wreckage.	passive	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shell_dancer_dancers_pivot	Dancer's Pivot	Reaction. When struck, spend the momentum to slip sideways. Halve the hit and end adjacent to a different foe.	reaction_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shell_dancer_scrap_caltrops	Scrap Caltrops	Scatter broken shell fragments at your feet. The square becomes hazardous to anyone who wants to close with you.	control_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shell_dancer_broken_weave	Broken Weave	Slip between failures in the target's stance. Move through their square without triggering attacks.	mobility_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# === L2 LEVEL-UP (2 new) ===
card_shell_dancer_second_skin	Second Skin	Level-up. You've learned to wear scavenged plates like they were grown on. Gain a small permanent bonus to IRON saves while any armor you're wearing is damaged.	level_up	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shell_dancer_rhythm_of_the_break	Rhythm of the Break	Level-up. Your Cascade no longer drains fully between fights; retain one point at the start of each combat.	level_up	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# === L3 SUBCLASS: THE BREAKER (4) ===
card_shell_dancer_the_breaker_oathsplitter	Oathsplitter	Target a foe who swore to protect another. Your strike bypasses guards and shields; the oath itself is the weakness.	subclass_the_breaker	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shell_dancer_the_breaker_fracture_echo	Fracture Echo	When an enemy's armor breaks, the sound travels. Nearby foes with similar gear lose a small amount of IRON until end of round.	subclass_the_breaker	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
