# Voice of Debt - staging rows for merge
# Columns: id	title	description	category	inventoryHeight	inventoryWidth	image	customProperties
# Class identity: enforcer of the debt-codes; oath-keeper, debt-collector, or weaponized fracture.
# Primary stats: VEIL + RESONANCE. Core mechanic: apply Debt stacks, then detonate.
#
# === L1 Core fills (5) — mobility, defense, reaction, passive, utility rider ===
card_voice_of_debt_witness_step	Witness Step	You step where the oath is thinnest. Move up to your speed; if you end adjacent to a target carrying Debt, apply Debt 1 and they cannot disengage from you until end of turn.	mobility_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_voice_of_debt_ledgers_shield	Ledger's Shield	The weight they owe becomes the weight you carry. Until start of your next turn, damage you take is reduced by the total Debt stacks on all enemies within 30 feet.	defense_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_voice_of_debt_called_to_account	Called to Account	Reaction: when an enemy within 40 feet attacks an ally, name the debt. The attacker must redirect to you or take 4 + RESONANCE damage and gain Debt 2.	reaction_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_voice_of_debt_the_watching_ledger	The Watching Ledger	Passive. At the start of each of your turns, one enemy within 40 feet that has acted against your contract since your last turn gains Debt 1. You always know the Debt count on every enemy you can see.	passive	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_voice_of_debt_interest_accrues	Interest Accrues	Rider. Choose one enemy carrying Debt. At the end of each round until cleared or detonated, they gain Debt 1. Stacks no higher than three instances of this rider.	utility_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
#
# === L2 Level-Up (2) ===
card_voice_of_debt_first_mark	First Mark	You learn to write the debt in their skin before they know they owe. The first card you play each turn that applies Debt applies 1 additional stack.	level_up	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_voice_of_debt_reading_the_weight	Reading the Weight	Study one enemy within 40 feet. You learn their highest-value obligation (a person, oath, or possession they would act to protect). Until end of encounter, they gain Debt 1 each time they act contrary to that obligation.	level_up	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
#
# === L3 Oath Keeper (4) — codes, binding oaths, uncollected debts made visible ===
