# Fracture Knight — new cards (staging). Comment lines begin with #.
# Existing L1 count: 6 (basic_attack, between_strike, phantom_charge, fracture_apply, phantom_strike, between_burst).
# Adding 6 new L1 cores to reach 12.
# L1 CORE (combat / defense / control / mobility / utility / reaction / passive)
card_fracture_knight_seam_opener	Seam Opener	Split the air along a hairline crack. Your next strike this turn ignores cover and partial concealment.	combat_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_fracture_knight_half_step_between	Half-Step Between	Slide one foot into the Between. Gain a reaction window against the next attack that targets you this round; the attacker rolls with disadvantage.	reaction_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_fracture_knight_hairline_ward	Hairline Ward	Draw a fault-line across your stance. Until your next turn, the first melee hit against you shatters harmlessly and grants you a Phantom Charge.	defense_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_fracture_knight_widen_the_crack	Widen the Crack	Grip a target's Fracture stacks and pull. Transfer one Fracture stack from this target to an adjacent enemy, then add one stack to both.	control_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_fracture_knight_echo_step	Echo Step	An afterimage peels away and walks where you intended to. Move your speed; the echo remains for one round and enemies may target it instead of you.	mobility_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_fracture_knight_listen_to_the_split	Listen to the Split	Press your ear to the broken air. Reveal all Fracture stacks, resonance auras, and hidden enemies within medium range until end of turn.	utility_card	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
# L2 LEVEL-UP (2 cards)
card_fracture_knight_levelup_stand_in_the_seam	Stand in the Seam	Level-Up: You no longer close the crack behind you. Gain a permanent Phantom Charge cap increase and begin each combat with one charge.	level_up	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""passive""}"
card_fracture_knight_levelup_fracture_literacy	Fracture Literacy	Level-Up: You have learned to read the grain of a break. When you apply Fracture, you may choose which resonance vein it settles into, gaining a minor rider of your choice.	level_up	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""passive""}"
# L3 SUBCLASS — The Claimed (4 cards)
